,Brand,Model,Year,Transmission,Fuel,Capacity,Mileage,Price
1660,NISSAN,Primera,2001,Automatic,Petrol,1900,130000,3625000
1661,BENZ,S320,2001,Tiptronic,Diesel,3227,130000,8750000
1662,BENZ,S320,2001,Tiptronic,Diesel,3227,130000,8750000
1663,NISSAN,Sunny,2001,Automatic,Petrol,1500,130000,2865000
1664,NISSAN,Sunny,2001,Automatic,Petrol,1500,130000,2985000
1665,NISSAN,Sunny,2001,Automatic,Petrol,1490,130000,3335000
1666,NISSAN,Sunny,2001,Automatic,Petrol,1490,130000,3335000
1667,NISSAN,Sunny,2001,Automatic,Petrol,1500,130000,3690000
1668,SUZUKI,Swift,2001,Automatic,Petrol,1300,130000,2385000
1669,TOYOTA,VITZ,2001,Automatic,Petrol,1000,130000,3250000
1670,NISSAN,X-Trail,2001,Automatic,Petrol,2000,130000,3800000
1671,NISSAN,MARCH,2001,Automatic,Petrol,990,130132,2850000
1672,SUZUKI,ALTO,2001,Manual,Petrol,1000,131000,2190000
1673,SUZUKI,ALTO,2001,Manual,Petrol,1000,131000,2065000
1674,NISSAN,FB15,2001,Automatic,Petrol,1500,132000,3540000
1675,Mitsubishi,Lancer,2001,Manual,Petrol,1300,132000,3550000
1676,NISSAN,March,2001,Automatic,Petrol,1000,132000,2575000
1677,NISSAN,N16,2001,Automatic,Petrol,1490,132000,3475000
1678,NISSAN,Sunny,2001,Automatic,Petrol,1500,132000,3495000
1679,NISSAN,X-Trail,2001,Automatic,Petrol,2200,132000,3590000
1680,NISSAN,March,2001,Automatic,Petrol,990,132450,2990000
1681,NISSAN,March,2001,Automatic,Petrol,1000,132560,3155000
1682,HONDA,City,2001,Automatic,Petrol,1500,133000,2250000
1683,NISSAN,FB15,2001,Automatic,Petrol,1500,133000,3650000
1684,NISSAN,SYLPHY,2001,Automatic,Petrol,1800,133581,3550000
1685,NISSAN,March,2001,Automatic,Petrol,1000,134000,2550000
1686,NISSAN,March,2001,Automatic,Petrol,1000,134000,2785000
1687,TOYOTA,VITZ,2001,Automatic,Petrol,1000,134000,3685000
1688,SUZUKI,EVERY,2001,Automatic,Petrol,650,134500,2450000
1689,NISSAN,Sunny,2001,Automatic,Petrol,1495,134695,3995000
1690,Mitsubishi,Montero,2001,Automatic,Petrol,3500,134978,6895000
1691,NISSAN,Bluebird,2001,Automatic,Petrol,1490,135000,4080000
1692,NISSAN,Bluebird,2001,Automatic,Petrol,1490,135000,4320000
1693,TOYOTA,Corolla,2001,Automatic,Petrol,1500,135000,4100000
1694,SUZUKI,Jimny,2001,Manual,Petrol,650,135000,2575000
1695,NISSAN,March,2001,Automatic,Petrol,1000,135000,2925000
1696,NISSAN,March,2001,Automatic,Petrol,1000,135000,2530000
1697,NISSAN,March,2001,Manual,Petrol,1000,135000,2575000
1698,NISSAN,March,2001,Automatic,Petrol,1000,135000,2650000
1699,NISSAN,March,2001,Automatic,Petrol,1000,135000,2660000
1700,NISSAN,Sunny,2001,Automatic,Petrol,1500,135000,3200000
1701,NISSAN,Sunny,2001,Automatic,Petrol,1500,135000,3350000
1702,NISSAN,Sunny,2001,Automatic,Petrol,1500,135000,3665000
1703,NISSAN,Sunny,2001,Automatic,Petrol,1500,135000,3685000
1704,NISSAN,Vanette,2001,Manual,Diesel,2000,135000,3575000
1705,NISSAN,March,2001,Automatic,Petrol,1000,135487,2580000
1706,NISSAN,X-Trail,2001,Automatic,Petrol,2000,135985,5250000
1707,TOYOTA,Grand,2001,Automatic,Diesel,2980,136000,6250000
1708,NISSAN,March,2001,Automatic,Petrol,1000,136000,2875000
1709,NISSAN,N16,2001,Automatic,Petrol,1500,136000,3250000
1710,NISSAN,Sunny,2001,Automatic,Petrol,1300,136000,3225000
1711,NISSAN,Sunny,2001,Automatic,Petrol,1500,136000,3750000
1712,NISSAN,X-Trail,2001,Manual,Petrol,2000,136000,4690000
1713,NISSAN,X-Trail,2001,Manual,Petrol,2000,136000,4690000
1714,NISSAN,X-Trail,2001,Manual,Petrol,2000,136000,4990000
1715,TOYOTA,Corolla,2001,Automatic,Petrol,1800,136135,4575000
1716,NISSAN,FB15,2001,Automatic,Petrol,1500,137000,3650000
1717,NISSAN,March,2001,Automatic,Petrol,1300,137000,3065000
1718,NISSAN,MARCH,2001,Automatic,Petrol,1000,137000,2625000
1719,NISSAN,Wingroad,2001,Automatic,Petrol,1500,137000,3050000
1720,TOYOTA,Corolla,2001,Automatic,Petrol,1330,137170,2900000
1721,NISSAN,Cefiro,2001,Automatic,Petrol,1995,138000,2575000
1722,HONDA,Civic,2001,Automatic,Petrol,1500,138000,3300000
1723,TOYOTA,Cr42,2001,Automatic,Diesel,2600,138000,5175000
1724,TOYOTA,Cynos,2001,Manual,Petrol,1330,138000,3075000
1725,BMW,E46,2001,Manual,Diesel,2000,138000,4600000
1726,BMW,E46,2001,Manual,Diesel,2000,138000,4600000
1727,Mitsubishi,Lancer,2001,Manual,Petrol,1300,138000,3475000
1728,Mitsubishi,Lancer,2001,Manual,Petrol,1300,138000,3895000
1729,NISSAN,March,2001,Automatic,Petrol,1000,138000,2800000
1730,NISSAN,Sunny,2001,Automatic,Diesel,2000,138000,2575000
1731,NISSAN,Sunny,2001,Automatic,Diesel,2000,138000,2575000
1732,NISSAN,X-Trail,2001,Automatic,Petrol,1990,138000,4995000
1733,NISSAN,Bluebird,2001,Automatic,Petrol,1490,139000,3875000
1734,NISSAN,Bluebird,2001,Automatic,Petrol,1490,139000,3875000
1735,NISSAN,Bluebird,2001,Automatic,Petrol,1490,139000,4080000
1736,NISSAN,N16,2001,Automatic,Petrol,1590,139000,3450000
1737,NISSAN,N16,2001,Automatic,Petrol,1500,139000,3475000
1738,NISSAN,N16,2001,Automatic,Petrol,1500,139000,3475000
1739,NISSAN,Sunny,2001,Automatic,Petrol,1500,139000,3475000
1740,NISSAN,Sunny,2001,Automatic,Petrol,1500,139000,3475000
1741,NISSAN,Sunny,2001,Automatic,Petrol,1500,139000,3650000
1742,NISSAN,Sunny,2001,Automatic,Petrol,1500,139000,3850000
1743,SUZUKI,EVERY,2001,Automatic,Petrol,660,139300,2165000
1744,NISSAN,MARCH,2001,Automatic,Petrol,990,139600,2800000
1745,NISSAN,Cefiro,2001,Automatic,Diesel,2000,140000,3475000
1746,HONDA,City,2001,Automatic,Petrol,1500,140000,2265000
1747,HONDA,City,2001,Automatic,Petrol,1500,140000,2850000
1748,HONDA,City,2001,Automatic,Petrol,1500,140000,2850000
1749,TOYOTA,CR42,2001,Manual,Diesel,2180,140000,6200000
1750,NISSAN,FB15,2001,Automatic,Petrol,1500,140000,3500000
1751,Mitsubishi,L200,2001,Manual,Diesel,2500,140000,4875000
1752,Mitsubishi,Lancer,2001,Manual,Petrol,1500,140000,2775000
1753,NISSAN,March,2001,Automatic,Petrol,1000,140000,2750000
1754,NISSAN,March,2001,Automatic,Petrol,1000,140000,2775000
1755,TOYOTA,Mark,2001,Automatic,Petrol,2000,140000,3985000
1756,Mitsubishi,Montero,2001,Tiptronic,Diesel,2800,140000,9200000
1757,NISSAN,N16,2001,Automatic,Petrol,1590,140000,3190000
1758,NISSAN,Primera,2001,Automatic,Petrol,1700,140000,3375000
1759,TOYOTA,Runx,2001,Automatic,Petrol,1790,140000,3795000
1760,TOYOTA,Runx,2001,Automatic,Petrol,1790,140000,3975000
1761,TOYOTA,Runx,2001,Automatic,Petrol,1790,140000,3975000
1762,TOYOTA,Runx,2001,Automatic,Petrol,1790,140000,4195000
1763,TOYOTA,Soluna,2001,Manual,Petrol,1500,140000,2475000
1764,TOYOTA,Soluna,2001,Manual,Petrol,1500,140000,2600000
1765,TOYOTA,Soluna,2001,Manual,Petrol,1500,140000,2600000
1766,NISSAN,Sunny,2001,Automatic,Petrol,1500,140000,2650000
1767,NISSAN,Sunny,2001,Automatic,Petrol,1500,140000,3470000
1768,NISSAN,Sylphy,2001,Automatic,Petrol,1500,140000,3675000
1769,TOYOTA,Verossa,2001,Automatic,Petrol,2000,140000,3900000
1770,TOYOTA,Verossa,2001,Automatic,Petrol,2000,140000,4200000
1771,TOYOTA,VITZ,2001,Automatic,Petrol,990,140000,3750000
1772,TOYOTA,VITZ,2001,Automatic,Petrol,990,140000,3750000
1773,TOYOTA,VITZ,2001,Automatic,Petrol,990,140000,3750000
1774,NISSAN,Wingroad,2001,Automatic,Petrol,1500,140000,3160000
1775,HONDA,ACTY,2001,Manual,Petrol,650,141000,2190000
1776,HONDA,Civic,2001,Automatic,Petrol,1500,141000,4375000
1777,NISSAN,N16,2001,Automatic,Petrol,1500,141000,3470000
1778,NISSAN,Sunny,2001,Manual,Petrol,1295,141000,2250000
1779,NISSAN,Sunny,2001,Automatic,Petrol,1500,141000,3470000
1780,NISSAN,Wingroad,2001,Manual,Petrol,1500,141000,2875000
1781,TOYOTA,Townace,2001,Automatic,Petrol,1780,141269,4100000
1782,TOYOTA,Townace,2001,Automatic,Petrol,1780,141269,4100000
1783,NISSAN,March,2001,Automatic,Petrol,1000,141497,2650000
1784,HONDA,Civic,2001,Automatic,Petrol,1500,142000,3675000
1785,HONDA,Civic,2001,Automatic,Petrol,1500,142000,3675000
1786,HONDA,CIVIC,2001,Automatic,Petrol,1500,142000,3675000
1787,SUZUKI,Escudo,2001,Automatic,Petrol,2000,142000,4250000
1788,NISSAN,March,2001,Automatic,Petrol,1000,142000,3015000
1789,NISSAN,Sunny,2001,Automatic,Petrol,1500,142000,3470000
1790,NISSAN,Sunny,2001,Automatic,Petrol,1500,142000,3700000
1791,TOYOTA,Verossa,2001,Automatic,Petrol,2000,142000,4100000
1792,NISSAN,Ex,2001,Manual,Petrol,1500,143000,3100000
1793,NISSAN,March,2001,Automatic,Petrol,1000,143000,2850000
1794,TOYOTA,Verossa,2001,Automatic,Petrol,2000,143000,4985000
1795,Mitsubishi,Pajero,2001,Automatic,Petrol,1990,143486,3575000
1796,HONDA,City,2001,Automatic,Petrol,1500,144000,2900000
1797,HONDA,City,2001,Automatic,Petrol,1500,144000,2900000
1798,TOYOTA,Corolla,2001,Automatic,Petrol,1490,144000,4750000
1799,TOYOTA,Corolla,2001,Automatic,Petrol,1490,144000,4750000
1800,TOYOTA,Corolla,2001,Automatic,Petrol,1490,144000,4750000
1801,NISSAN,AD,2001,Automatic,Petrol,1300,145000,2555000
1802,TOYOTA,Carina,2001,Automatic,Petrol,1490,145000,4790000
1803,TOYOTA,Carina,2001,Automatic,Petrol,1490,145000,4850000
1804,HONDA,City,2001,Manual,Petrol,1500,145000,2975000
1805,HONDA,CRV,2001,Automatic,Petrol,2000,145000,3575000
1806,HONDA,CRV,2001,Automatic,Petrol,2000,145000,3625000
1807,NISSAN,FB15,2001,Automatic,Petrol,1500,145000,3500000
1808,SUZUKI,Grand,2001,Automatic,Petrol,2700,145000,3750000
1809,NISSAN,March,2001,Automatic,Petrol,1000,145000,2400000
1810,Mitsubishi,Montero,2001,Tiptronic,Petrol,3500,145000,9800000
1811,Mitsubishi,Montero,2001,Tiptronic,Petrol,3500,145000,9800000
1812,Mitsubishi,Montero,2001,Manual,Diesel,3000,145000,12500000
1813,HONDA,Odyssey,2001,Automatic,Petrol,2400,145000,4950000
1814,HONDA,Odyssey,2001,Automatic,Petrol,2400,145000,6900000
1815,HONDA,Odyssey,2001,Automatic,Petrol,2400,145000,6900000
1816,TOYOTA,RAV4,2001,Automatic,Petrol,2000,145000,3450000
1817,NISSAN,Sunny,2001,Automatic,Petrol,1500,145000,3040000
1818,SUZUKI,Swift,2001,Automatic,Petrol,1300,145000,2975000
1819,TOYOTA,Townace,2001,Automatic,Diesel,2180,145000,4900000
1820,NISSAN,Vanette,2001,Manual,Diesel,1990,145000,3650000
1821,NISSAN,X,2001,Automatic,Petrol,2000,145000,4800000
1822,NISSAN,X-Trail,2001,Automatic,Petrol,2000,145000,4800000
1823,NISSAN,X-Trail,2001,Automatic,Petrol,2000,145000,4800000
1824,BMW,530d,2001,Tiptronic,Diesel,3000,146000,6450000
1825,BENZ,C220,2001,Automatic,Diesel,2200,146000,4000000
1826,HONDA,City,2001,Manual,Petrol,1800,146000,3265000
1827,Mitsubishi,Lancer,2001,Manual,Petrol,1300,146000,3650000
1828,TOYOTA,Soluna,2001,Manual,Petrol,1500,146000,2785000
1829,TOYOTA,Soluna,2001,Automatic,Petrol,1500,146333,2250000
1830,BENZ,C180,2001,Automatic,Petrol,2000,147000,4050000
1831,BENZ,C180,2001,Automatic,Petrol,2000,147000,4050000
1832,BENZ,C180,2001,Automatic,Petrol,2000,147000,4675000
1833,NISSAN,March,2001,Automatic,Petrol,1000,147000,2750000
1834,NISSAN,N16,2001,Automatic,Petrol,1600,147000,3450000
1835,NISSAN,Sunny,2001,Automatic,Petrol,1600,147000,2975000
1836,TOYOTA,Verossa,2001,Automatic,Petrol,2000,147000,5490000
1837,NISSAN,Bluebird,2001,Automatic,Petrol,1490,147563,3385000
1838,HONDA,CRV,2001,Automatic,Petrol,2000,147813,4650000
1839,BENZ,C180,2001,Manual,Petrol,2000,148000,5800000
1840,BENZ,C180,2001,Tiptronic,Petrol,2000,148000,5800000
1841,SUZUKI,Escudo,2001,Automatic,Petrol,2730,148000,3540000
1842,NISSAN,March,2001,Automatic,Petrol,1000,148000,2685000
1843,NISSAN,Sunny,2001,Automatic,Petrol,1500,148000,3575000
1844,NISSAN,Sunny,2001,Automatic,Petrol,1500,148000,3625000
1845,NISSAN,Sunny,2001,Automatic,Petrol,1500,148000,4050000
1846,NISSAN,Bluebird,2001,Manual,Petrol,1490,148515,2950000
1847,Mitsubishi,Pajero,2001,Automatic,Petrol,1999,149000,3650000
1848,BENZ,C220,2001,Manual,Diesel,2200,149600,4250000
1849,NISSAN,B14,2001,Automatic,Petrol,1300,150000,2550000
1850,NISSAN,Bluebird,2001,Automatic,Petrol,1490,150000,3550000
1851,Mitsubishi,Canter,2001,Manual,Diesel,5240,150000,5600000
1852,NISSAN,Cefiro,2001,Automatic,Petrol,2000,150000,3150000
1853,TOYOTA,Corolla,2001,Automatic,Diesel,3000,150000,6500000
1854,TOYOTA,Corolla,2001,Automatic,Diesel,3000,150000,6500000
1855,TOYOTA,Corolla,2001,Automatic,Petrol,1300,150000,2850000
1856,Mitsubishi,CS1,2001,Manual,Petrol,1300,150000,3200000
1857,NISSAN,FB15,2001,Automatic,Petrol,1200,150000,3350000
1858,NISSAN,FB15,2001,Automatic,Petrol,1500,150000,3625000
1859,NISSAN,FB15,2001,Automatic,Petrol,1500,150000,3650000
1860,NISSAN,FB15,2001,Automatic,Petrol,1500,150000,3775000
1861,TOYOTA,Kr42,2001,Automatic,Diesel,2200,150000,5075000
1862,Mitsubishi,L200,2001,Manual,Diesel,2500,150000,4975000
1863,NISSAN,March,2001,Automatic,Petrol,990,150000,2040000
1864,NISSAN,March,2001,Automatic,Petrol,1000,150000,2190000
1865,NISSAN,March,2001,Automatic,Petrol,1000,150000,2850000
1866,NISSAN,March,2001,Automatic,Petrol,1000,150000,2900000
1867,NISSAN,March,2001,Automatic,Petrol,1000,150000,3150000
1868,NISSAN,March,2001,Automatic,Petrol,1000,150000,3150000
1869,NISSAN,March,2001,Automatic,Petrol,1000,150000,2590000
1870,NISSAN,March,2001,Automatic,Petrol,1000,150000,2900000
1871,Mitsubishi,Montero,2001,Automatic,Petrol,2000,150000,9000000
1872,NISSAN,N16,2001,Automatic,Petrol,1600,150000,3425000
1873,NISSAN,N16,2001,Automatic,Petrol,1600,150000,3600000
1874,Mitsubishi,Pajero,2001,Automatic,Petrol,1999,150000,3650000
1875,Mitsubishi,Pajero,2001,Automatic,Petrol,3500,150000,8800000
1876,NISSAN,Presea,2001,Automatic,Petrol,1500,150000,3125000
1877,NISSAN,Primera,2001,Automatic,Petrol,1999,150000,3250000
1878,NISSAN,Primera,2001,Automatic,Petrol,2000,150000,3700000
1879,NISSAN,Skyline,2001,Automatic,Petrol,2490,150000,4360000
1880,TOYOTA,Soluna,2001,Manual,Petrol,1500,150000,3000000
1881,NISSAN,Sunny,2001,Manual,Petrol,1300,150000,2160000
1882,NISSAN,Sunny,2001,Automatic,Petrol,1500,150000,3050000
1883,NISSAN,Sunny,2001,Manual,Petrol,1500,150000,3150000
1884,NISSAN,X,2001,Automatic,Petrol,1990,150000,4050000
1885,NISSAN,X-Trail,2001,Manual,Petrol,1950,150000,3900000
1886,NISSAN,X-trail,2001,Automatic,Petrol,2000,150000,4775000
1887,Mitsubishi,Montero,2001,Tiptronic,Diesel,3200,150500,9000000
1888,HONDA,HR-V,2001,Automatic,Petrol,1590,151000,3625000
1889,Mitsubishi,Lancer,2001,Automatic,Petrol,1500,151000,4200000
1890,Mitsubishi,Montero,2001,Automatic,Diesel,3200,151000,7950000
1891,NISSAN,N16,2001,Automatic,Petrol,1500,151000,3290000
1892,NISSAN,Sunny,2001,Automatic,Petrol,1500,151000,3600000
1893,NISSAN,Vanette,2001,Manual,Diesel,2180,151280,3875000
1894,SUZUKI,Liana,2001,Automatic,Petrol,1490,151475,3250000
1895,NISSAN,Sylphy,2001,Automatic,Petrol,1490,151724,3500000
1896,SUZUKI,Liana,2001,Automatic,Petrol,1500,151745,3490000
1897,TOYOTA,Corolla,2001,Automatic,Petrol,1800,152000,4290000
1898,NISSAN,Sunny,2001,Automatic,Petrol,1500,152000,3150000
1899,NISSAN,X-Trail,2001,Automatic,Petrol,1999,152000,5200000
1900,Mitsubishi,Lancer,2001,Automatic,Petrol,1500,153000,3675000
1901,Mitsubishi,Pajero,2001,Automatic,Petrol,1830,153000,4975000
1902,NISSAN,Primera,2001,Automatic,Petrol,2000,153000,3650000
1903,NISSAN,Sunny,2001,Automatic,Petrol,1500,153000,2875000
1904,NISSAN,Sunny,2001,Automatic,Petrol,1500,153000,3575000
1905,NISSAN,Sunny,2001,Automatic,Petrol,1500,153740,3460000
1906,TOYOTA,Dyna,2001,Manual,Diesel,2980,153878,6600000
1907,TOYOTA,108,2001,Automatic,Petrol,1400,154000,2850000
1908,TOYOTA,Dolphin,2001,Manual,Diesel,3000,154000,6850000
1909,NISSAN,March,2001,Automatic,Petrol,990,154300,2925000
1910,NISSAN,Bluebird,2001,Manual,Petrol,1500,155000,2875000
1911,NISSAN,Hb15,2001,Manual,Petrol,1500,155000,3200000
1912,NISSAN,March,2001,Automatic,Petrol,1000,155000,2900000
1913,Mitsubishi,Montero,2001,Automatic,Petrol,3500,155000,8775000
1914,NISSAN,Sunny,2001,Automatic,Petrol,1500,155000,2775000
1915,TOYOTA,Mark,2001,Automatic,Petrol,1980,155776,5890000
1916,NISSAN,Bluebird,2001,Automatic,Petrol,1500,156000,3590000
1917,TOYOTA,Cynos,2001,Manual,Petrol,1330,156000,3175000
1918,NISSAN,March,2001,Automatic,Petrol,1000,156000,2750000
1919,TOYOTA,RAV4,2001,Automatic,Petrol,1990,156000,5350000
1920,TOYOTA,RAV4,2001,Automatic,Petrol,1990,156000,5550000
1921,TOYOTA,RAV4,2001,Automatic,Petrol,1990,156000,5650000
1922,NISSAN,Skyline,2001,Automatic,Petrol,2500,156000,4235000
1923,NISSAN,Skyline,2001,Automatic,Petrol,2490,156000,4325000
1924,NISSAN,Skyline,2001,Automatic,Petrol,2500,156000,4335000
1925,NISSAN,Sunny,2001,Automatic,Petrol,1500,156000,3495000
1926,SUZUKI,Swift,2001,Automatic,Petrol,1300,156000,3700000
1927,NISSAN,X-Trail,2001,Automatic,Petrol,2000,156000,4175000
1928,NISSAN,March,2001,Automatic,Petrol,1000,157000,2400000
1929,NISSAN,Skyline,2001,Automatic,Petrol,2400,157000,4265000
1930,NISSAN,FB15,2001,Automatic,Petrol,1500,157868,3475000
1931,NISSAN,FB15,2001,Automatic,Petrol,1500,158000,3475000
1932,NISSAN,Sunny,2001,Automatic,Petrol,1500,158000,3050000
1933,NISSAN,Sunny,2001,Automatic,Petrol,1500,158000,3890000
1934,NISSAN,Sunny,2001,Automatic,Petrol,1500,158697,3475000
1935,TOYOTA,Cami,2001,Automatic,Petrol,1300,159000,2875000
1936,NISSAN,March,2001,Automatic,Petrol,1000,159000,2775000
1937,SUZUKI,Maruti,2001,Manual,Petrol,1500,159000,3390000
1938,NISSAN,N16,2001,Manual,Petrol,1500,159000,3400000
1939,NISSAN,Sunny,2001,Manual,Petrol,1500,159000,3390000
1940,TOYOTA,Mark,2001,Automatic,Petrol,1980,159480,4890000
1941,TOYOTA,Mark,2001,Automatic,Petrol,1980,159480,4890000
1942,TOYOTA,Mark,2001,Automatic,Petrol,1980,159480,4890000
1943,TOYOTA,Mark,2001,Automatic,Petrol,1980,159480,4890000
1944,TOYOTA,Mark,2001,Automatic,Petrol,1980,159480,4890000
1945,AUDI,A4,2001,Manual,Diesel,1900,160000,4300000
1946,HONDA,Acty,2001,Automatic,Petrol,650,160000,2260000
1947,NISSAN,Bluebird,2001,Automatic,Petrol,1760,160000,3475000
1948,NISSAN,FB15,2001,Automatic,Petrol,1500,160000,3800000
1949,NISSAN,March,2001,Automatic,Petrol,1000,160000,2090000
1950,NISSAN,March,2001,Automatic,Petrol,1000,160000,2325000
1951,NISSAN,March,2001,Automatic,Petrol,1000,160000,2600000
1952,NISSAN,March,2001,Automatic,Petrol,1000,160000,2695000
1953,NISSAN,March,2001,Automatic,Petrol,1000,160000,2750000
1954,NISSAN,March,2001,Automatic,Petrol,1000,160000,2795000
1955,NISSAN,March,2001,Automatic,Petrol,1000,160000,2990000
1956,NISSAN,March,2001,Automatic,Petrol,1000,160000,2565000
1957,NISSAN,March,2001,Automatic,Petrol,1000,160000,2650000
1958,NISSAN,March,2001,Automatic,Petrol,1000,160000,2700000
1959,NISSAN,March,2001,Automatic,Petrol,1000,160000,2700000
1960,NISSAN,March,2001,Automatic,Petrol,1000,160000,2795000
1961,NISSAN,March,2001,Automatic,Petrol,1000,160000,2850000
1962,Mitsubishi,Montero,2001,Automatic,Diesel,3200,160000,14500000
1963,NISSAN,N16,2001,Automatic,Petrol,1500,160000,3485000
1964,NISSAN,Saloon,2001,Automatic,Petrol,1760,160000,3550000
1965,NISSAN,Sunny,2001,Automatic,Petrol,1500,160000,2585000
1966,NISSAN,Sunny,2001,Manual,Diesel,1750,160000,2595000
1967,NISSAN,Sunny,2001,Manual,Diesel,1750,160000,2595000
1968,NISSAN,Sunny,2001,Automatic,Petrol,1500,160000,2890000
1969,NISSAN,Sunny,2001,Automatic,Petrol,1300,160000,3250000
1970,NISSAN,Sunny,2001,Automatic,Petrol,1800,160000,3400000
1971,NISSAN,Sunny,2001,Automatic,Petrol,1500,160000,3950000
1972,NISSAN,Sunny,2001,Manual,Diesel,1750,160000,2595000
1973,NISSAN,X-Trail,2001,Automatic,Petrol,2000,160000,4950000
1974,HONDA,City,2001,Automatic,Petrol,1500,161000,3000000
1975,HONDA,City,2001,Automatic,Petrol,1500,161000,3000000
1976,TOYOTA,Corolla,2001,Automatic,Petrol,1500,161000,4290000
1977,NISSAN,Primera,2001,Automatic,Petrol,2000,161000,3550000
1978,NISSAN,Sunny,2001,Automatic,Petrol,1790,161000,3190000
1979,NISSAN,Sunny,2001,Automatic,Petrol,1500,161000,3650000
1980,SUZUKI,Swift,2001,Automatic,Petrol,1320,161000,2400000
1981,NISSAN,FB15,2001,Automatic,Petrol,1500,162000,3450000
1982,HONDA,HR-V,2001,Automatic,Petrol,1590,162000,3490000
1983,TOYOTA,Land,2001,Automatic,Diesel,3000,162000,12000000
1984,SUZUKI,Swift,2001,Automatic,Petrol,1300,162835,3425000
1985,TOYOTA,Corolla,2001,Automatic,Petrol,1500,163000,3450000
1986,TOYOTA,Corolla,2001,Automatic,Petrol,1300,163000,3575000
1987,TOYOTA,Corolla,2001,Automatic,Petrol,1300,163000,3575000
1988,NISSAN,FB15,2001,Automatic,Petrol,1500,163000,3750000
1989,TOYOTA,Land,2001,Automatic,Petrol,4700,163000,15400000
1990,TOYOTA,Land,2001,Automatic,Petrol,4700,163000,15800000
1991,TOYOTA,Land,2001,Automatic,Petrol,4700,163000,14800000
1992,HONDA,CRV,2001,Automatic,Petrol,2000,163199,5500000
1993,Mitsubishi,Montero,2001,Automatic,Petrol,3000,163500,8000000
1994,NISSAN,FB15,2001,Automatic,Petrol,1500,164000,3475000
1995,TOYOTA,Land,2001,Automatic,Petrol,4700,164000,13500000
1996,TOYOTA,Land,2001,Automatic,Petrol,4700,164000,14400000
1997,TOYOTA,Land,2001,Automatic,Petrol,4700,164000,14400000
1998,TOYOTA,Land,2001,Automatic,Petrol,4700,164000,17500000
1999,HONDA,CRV,2001,Automatic,Petrol,2000,164199,5500000
2000,TOYOTA,Corolla,2001,Manual,Petrol,1500,165000,4100000
2001,HONDA,HR-V,2001,Automatic,Petrol,1800,165000,3875000
2002,NISSAN,March,2001,Automatic,Petrol,990,165000,2800000
2003,NISSAN,March,2001,Automatic,Petrol,990,165000,2800000
2004,NISSAN,N16,2001,Automatic,Petrol,1500,165000,3250000
2005,NISSAN,N16,2001,Automatic,Petrol,1500,165000,3475000
2006,NISSAN,Primera,2001,Manual,Petrol,1990,165000,3700000
2007,TOYOTA,Soluna,2001,Automatic,Petrol,1500,165000,2125000
2008,NISSAN,Sunny,2001,Automatic,Petrol,1600,165000,2850000
2009,NISSAN,Sunny,2001,Automatic,Petrol,1600,165000,2900000
2010,NISSAN,Sunny,2001,Manual,Petrol,1300,165000,3200000
2011,NISSAN,Sunny,2001,Automatic,Petrol,1500,165000,3385000
2012,NISSAN,Sunny,2001,Automatic,Petrol,1500,165000,3690000
2013,TOYOTA,Townace,2001,Automatic,Diesel,2500,165000,3425000
2014,TOYOTA,VITZ,2001,Automatic,Petrol,1000,165000,3550000
2015,NISSAN,X-Trail,2001,Automatic,Petrol,1990,165000,5175000
2016,NISSAN,March,2001,Automatic,Petrol,1000,166000,2135000
2017,NISSAN,Sunny,2001,Automatic,Petrol,1490,166000,3850000
2018,NISSAN,FB15,2001,Automatic,Petrol,1490,166600,3850000
2019,Mitsubishi,GDI,2001,Automatic,Petrol,3200,166902,11500000
2020,NISSAN,March,2001,Automatic,Petrol,1000,166903,2950000
2021,NISSAN,FB15,2001,Automatic,Petrol,1500,167000,3385000
2022,BENZ,ML270,2001,Automatic,Diesel,2700,167000,6950000
2023,BENZ,ML270,2001,Automatic,Diesel,2700,167000,7800000
2024,NISSAN,Skyline,2001,Automatic,Petrol,2500,167000,4250000
2025,TOYOTA,Soluna,2001,Automatic,Petrol,1500,167000,2950000
2026,TOYOTA,Verossa,2001,Automatic,Petrol,2000,167000,3700000
2027,HONDA,Civic,2001,Automatic,Petrol,1500,167250,3950000
2028,NISSAN,FB15,2001,Automatic,Petrol,1500,167300,3550008
2029,Mitsubishi,Montero,2001,Automatic,Diesel,2800,167342,9490000
2030,BENZ,Ml320,2001,Automatic,Petrol,3200,167400,5450000
